,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad
0,-0.05054514984950902,-0.05729464929620784,0.08354087751558853,-0.7173717422886748,1.0570468090286784,-0.0324445569644933,-0.31452865337842123,-0.099305422394401,0.5097582337129991,0.26644118578902853,0.5866588961997923,-0.14357025959579847
1,-0.04352742503456839,-0.08487525433410621,0.06820890028838465,-0.392537722939998,0.5459717275879314,-0.035206046587705694,-0.6165189973338868,-0.10153937148638568,0.07079094067467222,-0.32962039361655265,0.49487789055561276,-0.15984433977730503
2,-0.0548742017866743,-0.5169967654317326,0.14407575311954868,-0.9690882927929476,-0.09101133258693887,-0.030555526686273243,-0.1449902146665809,-0.09696619615848844,-0.18768726233266747,-0.9754758150363593,0.7131678499255539,-0.1628372740635591
3,-0.05617538011637479,-0.5784562228817027,-0.007657952542779387,-0.4396240569258487,-0.1506013683236995,-0.03791690240964623,0.8051314522810241,-0.05318207004218182,-0.2433937716014907,0.15806635316983195,0.07814251357663647,-0.1026044715526958
4,-0.05386844052474464,-0.041708029851823765,0.07058800020295078,-0.36233255934820113,0.4884268862509884,-0.03512035861632252,-0.007240233213210672,-0.09423218063284636,1.7052199226219453,0.46415202908080605,0.5792171930394553,-0.14955612816830663
5,-0.050640493809667154,0.015490191887982998,-0.0515391287447767,-0.6718069754272576,2.2747756713462772,-0.03283404774350774,-0.30569852636217953,-0.09921848899524843,3.4532901834776175,0.057014144376256765,0.4576693747539191,-0.1366490990588359
6,-0.04543418683997897,-0.09611521351932648,0.07428882229227586,-0.48105591848981777,0.3523599910718697,-0.035167097509804256,-0.5388138795909599,-0.10115574795434548,0.5153288846398814,-0.23735533341372314,0.43286369755278997,-0.14300908441712584
7,-0.055763289657286004,-0.08388947507038667,0.16575199678559557,6.218054581187082,0.12068305168270096,-0.026411344797559563,0.5985064801009687,-0.06885640117562519,2.9675294226534787,1.1598012925148382,0.47751391651482283,-0.15142671209721545
8,-0.056998710094757744,-0.12513313275165683,0.24331065400045102,-0.7012513554568377,0.7518322786515343,-0.009787878349223116,1.9971985994736512,0.16876687353551903,0.6579375483680688,0.8156379727106328,0.29891304066668917,-0.12074913566311113
9,0.02335835604206542,0.33549138508983206,0.03305109043979644,0.6080777168361768,2.1618988219574393,-0.03400641498834121,-1.1092400848401727,-0.10241668101911797,2.687882746123987,-2.0885146365308107,0.7925460169691688,-0.18303958049577412
10,-0.04375675314728708,-0.09344360570008962,0.06027856723983092,0.41823137548623807,1.5431995761984247,-0.03259645836830893,-0.46640683805777816,-0.10069555922672135,5.911061372418098,0.6603983476074593,0.44526653615335454,-0.12561265387827403
11,-0.05269591160367672,-0.07977525550381329,0.11314745423018913,-0.5504517163947289,0.4875104603450592,-0.030723007721249456,-0.14675624006982926,-0.09699331299859108,1.7107905735488278,0.03797532242964115,0.37829120771030417,-0.13702321584461769
12,-0.016646732111348723,0.5024628915769619,-0.1525187028963609,0.5900039668040532,0.6772329747237629,-0.03463349514255446,-0.7948875630619687,-0.10210084958733434,2.1497578665871546,-0.3193687202606827,0.08558421673697345,-0.10728093137496778
13,-0.05292486578772946,-0.014180991641586578,0.06450807819905958,-0.5729667974927666,4.590986268953862,-0.029196203867512836,-0.16441649410231263,-0.09728442025263406,3.0856272223033843,0.2986607306217626,0.6561147923629564,-0.15460670477636038
14,-0.056430851234836196,-0.1266595472003619,-0.17234453551774523,-0.6494049837776575,4.036883873637172,-0.033441653358770265,0.1993847389668447,-0.0884219988637966,10.93021785753907,-1.2464128965843508,0.8917687257736876,-0.18640663156780998
15,-0.05299601460880602,-0.044155728572782486,0.04177445679320556,-0.629758262326356,0.5694076437432177,-0.03623430224430383,-0.6783298864475785,-0.10178422060143005,2.0049209424882144,-2.520549442242473,1.0257193826597883,-0.2047383540711162
16,-0.02864907366260499,0.6777629959423583,0.0013297582455815166,0.3124002134665114,0.7362642141764203,-0.03626935641441513,-1.042131119516736,-0.10239036173313601,1.6885079698412984,-2.50590419459123,1.0877335756626134,-0.21072422264362436
17,-0.05602123267043406,-0.1310514526642197,-0.0010493416689846052,-0.43312655407015926,-0.08819499931505896,-0.03740277458134716,0.34243279662995996,-0.08279684965074129,0.19557352143683626,-0.013283044349708586,0.7503763657272498,-0.16788785067161285
18,-0.0564974462433495,-0.11759991598283198,-0.14749615863227686,-0.853099642131732,-0.056667712965958864,-0.037188554652889214,0.6673814708276539,-0.06414205876837012,0.4306549905512702,-0.14948384750626645,0.6412313860422781,-0.1508655369185428
19,-0.04385012330233761,-0.08792370038136903,0.07534620003208299,-0.4735508914571386,-0.040026759625366864,-0.03654978977530553,-0.42225620297656974,-0.10035580117131775,-0.043964468419103564,0.81124439841526,0.353485530509175,-0.11307974155458507
20,-0.05406141418900481,-0.4600469856490989,-0.08511087198365416,-0.2882486897626028,-0.1270425169859104,-0.03737551022681615,0.34243279662995996,-0.08280961051667193,-0.13755140399072657,0.5329846930416472,-0.21704504511680803,-0.07080454476124623
21,-0.026529050290978257,2.1194553342678124,0.01190353564365314,1.3114118392466614,0.18435230029341465,-0.03535794799152133,-0.5847305400754167,-0.10139581174466586,0.3047582796037297,1.243279204126922,0.1674429515007022,-0.07866099726266315
22,0.2356214377910282,0.5774418247125398,-0.1419977943852796,3.6749813115931866,-0.0572935648041544,-0.03662379302331827,-1.0138747130647625,-0.10237520820484336,0.09641593493833095,1.1392979458030983,-0.1872782324754513,-0.06107750833092046
23,-0.05711472154578657,-0.570932973718115,-0.13189983697012117,-0.7513602619736579,-0.13140112800191503,-0.03761699450980511,1.9901344978606577,0.1657545116217646,0.7002744954123745,-0.060147836833685485,0.4899167551153874,-0.12748323780718282
24,-0.05598636802913301,-0.11560069916095679,-0.15674821385558957,-0.726542268471072,-0.07792432361324295,-0.024736534447797456,4.112897032565158,1.742759071968211,0.07301920104542518,-1.2566645699402206,-4.5530774198742705,2.24778423512121
25,-0.05716812331709357,-0.11307957201250599,0.1612581413914151,-0.7009429296883715,0.013975313270362182,0.01388926610706491,8.91118805319089,22.060608211643288,1.660654715206887,4.176722308670851,-1.856700308111477,0.4518366049758722
26,44.39968801070933,2.570356368729114,0.01578939883744448,0.8506237411580523,0.011639544802811002,-0.036966544908850985,-1.3971022255696515,-0.10243981008861727,0.0574213784501547,-1.7150608214241196,0.6561147923629564,-0.17013255138630343
27,-0.052863891394262404,0.9767440181136428,-0.16150641368472177,-0.19874353175369094,-0.11159738769329916,-0.03491782341123501,1.6810800522921991,0.08182948661235236,2.638861017967422,2.269911064479041,-2.0328206162394977,0.48719064123224853
28,-0.05467543404131407,-0.6890330462459016,-0.17128715777793807,-0.2939031621844845,-0.1484779424441075,-0.037048337972444015,2.269166511573895,0.26457146717224717,0.07413333123080167,2.269911064479041,-2.0328206162394977,0.48719064123224853
29,-0.03905207779367553,-0.09189421024967284,-0.051010439874873116,1.0878237188265127,-0.13133407244782266,-0.037149605574987775,-0.2491857134582328,-0.09851903403142459,0.4529375942587995,0.8434639432479941,-0.7230808600198523,0.023659943648648138
30,-0.0527516451296948,-0.5764270429075221,0.08195481090587778,-0.457636121804279,0.0064203875092875146,-0.036090190656068485,0.056336681303729444,-0.09268253297639288,0.8328559874721737,0.8859351614365981,0.24185998310409176,-0.11120915762567628
31,-0.054828976484601805,-0.5187530429937568,0.08988514395443152,-0.6372221659232398,-0.1302611835823446,-0.037091181958135606,0.33183664421046993,-0.08328973809731269,-0.1275242323223384,0.4421841576039419,0.15752068062025143,-0.10578446423184074
32,-0.016632442539599657,-0.37862347683292297,0.08327653308063673,-0.44254382086732946,0.4472100723355395,-0.03408041823635395,-0.7948875630619687,-0.10210005203321368,0.45739411500030525,0.03797532242964115,0.20961260274262347,-0.13384322316547273
33,-0.052267687705169145,2.099409345807707,-0.08696128302831671,-0.4338667759144783,-0.05931640735260783,-0.037519621815051495,-0.6394773275761152,-0.10163587553498624,-0.1798883510350322,-1.9171652390112701,1.0281999503799022,-0.20230659496353476
34,-0.051824538030612745,-0.4536809923478047,0.3183316046397694,0.15995563697258255,0.10606494089056241,-0.004584281541590149,-0.27567609450695785,-0.09886437496567287,0.24793764014953001,-0.07625760925005254,0.5668143544388886,-0.1424479092384532
35,0.38564833002088866,-0.054202905709488464,0.19575509015262382,4.7345266348643165,0.8200054253121194,-0.015610765495489044,-1.1427945675018911,-0.10242465656032462,1.4868504062881585,-0.09090285690129532,0.09550648761742642,-0.10989974887544009
36,-0.05588024289628186,-0.5760491548227701,0.08433391082044389,-0.5189922880111693,-0.12664018366135615,-0.037305401886593544,0.4060097111469001,-0.07981958011829617,-0.11749706065395023,-0.5434410093246973,0.19224862870183132,-0.12149736923467465
37,-0.055396022481708766,2.104662732325858,-0.1472318141973251,-0.4379256590274945,1.220885879527724,-0.034512753001059986,0.22410909461232142,-0.08750401407091037,5.650354909040006,0.03504627289939259,0.5420086772377595,-0.14843377781096137
38,-0.05638030875404002,2.0902664211296567,-0.08537521641860596,-0.46059700918155516,-0.13463097052403128,-0.037667628311076985,0.752150690183574,-0.05757898590941193,-0.20551334529869092,0.2342216409562944,0.5196835677567441,-0.13365616477258183
39,-0.05700548821887624,-0.5851284967986473,2.934812781150054e-17,-0.8967110457928626,0.0,-5.534996873485107e-18,0.0,0.0,-3.9581855495515027e-17,0.0,0.0,0.0
40,-0.05645296570464052,-0.5827692273890426,0.033844123744651816,-0.7985494045489974,0.13816219944944771,-0.03614082445734036,0.6144007087302038,-0.06780123707398446,3.6828010016651693,-0.4848600187197261,0.512241864596405,-0.1377714494161812
41,-0.025621502434376876,2.2567458223606414,-0.16800928678453586,0.2814753897482933,-0.1130726098833315,-0.037383300042396435,-0.717182445319042,-0.10190544882777124,-0.28238832808966696,0.3176995525683783,0.33860212418849667,-0.11532444226927563
42,0.08728248468034078,3.232814273384863,0.03587957589378059,5.346648976680377,-0.00034104752836068043,-0.035837021649709096,-0.9255734429023457,-0.1023018332257421,0.3470952266480354,0.1829632741769447,-0.46510181712810367,-0.035824625290651675
43,-0.046889952869501775,-0.2137601309207943,-0.16917240229832373,0.020300449011054808,-0.1012484805117087,-0.037227503730790666,-0.344551085233643,-0.09964199023332194,0.028453993630366613,0.3997129394153378,0.17984579010126675,-0.10353976351715018
44,-0.05394545159442801,-0.5587930097704178,0.15042001955839165,0.07071778129634139,-0.09614108247500586,-0.027166956908847587,0.15700012928888463,-0.08980495770903095,0.026225733259613655,0.7175148134473062,0.3634078013896258,-0.10896445691098572
45,-0.046679808851067456,0.03390244278715739,-0.17234453551774523,-0.6403825019641243,3.7040648068253312,-0.03489445396449414,-0.9361695953218356,-0.10231299898343144,6.426903648247401,-2.8163834447975766,1.2117619616682611,-0.22194772621707715
46,-0.05502120118519784,-0.5376171582614435,-0.02193255203017612,0.5581826521854931,1.4613918002057225,-0.02798099263698777,1.4303044450309352,0.029647913159556397,15.724320045213995,2.2772336883046624,-0.8446286783053873,0.0829574541950571
47,-0.03970447714205549,0.28215494667693963,-0.10625842677979745,-0.6694423778690163,0.5027432470497111,-0.035572167919979275,-0.6483074545923568,-0.10167336057865753,0.547638660015799,0.014542926187652698,0.6040228702405844,-0.1452537851318164
48,0.45563206322196237,1.6258619363819664,0.07172468127324347,0.37790984668874744,0.9188006083415575,-0.034314112703762625,-1.1957753295993412,-0.10243263210153129,0.3560082681310471,-0.09529643119666815,0.7181289853657815,-0.16377256602801352
49,0.45568017318187165,-0.05449493482176691,0.06876402360178342,4.206090484892105,0.3083603716615871,-0.030983966543189127,-1.0774516275817025,-0.10240631281554931,0.5877473466893516,-0.9696177159758622,-1.3705090349693365,0.12111736634479654
50,-0.050335011029981204,2.1346612418748716,0.013225257818412096,-0.3689123090754816,-0.02197763964883492,-0.037126236128246906,-0.4875991428967582,-0.10083273853547585,0.01954095214735485,-0.5287957616734544,0.7454152302870222,-0.1742478360299028
51,-0.057082552072063565,2.1160101147820494,-0.16177075811967356,-0.7397223296435307,-0.12361150780151703,-0.037359930595655566,2.3539357309298152,0.30087373808258866,0.18220395921231866,-0.0455025891824427,-0.15006971667375762,-0.0752939461906273
52,-0.05626493226589334,2.1293940986134148,-0.06105552840304119,-0.6076955390220689,-0.12165572080715598,-0.03731708660996398,0.9393493829278977,-0.04019390118714059,-0.014997083599315517,-0.0455025891824427,-0.15006971667375762,-0.0752939461906273
53,0.0606899025911173,1.6617850046473055,0.05737077845536121,0.47158903343090297,0.4154257396957519,-0.03509698916958165,-1.0156407384680108,-0.10237600575896402,1.8645405391307799,-0.10847715408278666,0.5147224323165165,-0.13178558084367303
54,-0.023273243606147798,1.238566881951749,0.08274784421073315,-0.019301419660014342,0.2061788831504839,-0.03482824053206169,-0.7083523183028003,-0.10188311731239261,1.4779373648051466,0.6311078523049738,0.3460438273488358,-0.11588561744794826
55,-0.0508399114775048,-0.38672861210370313,-0.1638855135992879,-0.38715055285078714,-0.1083451933198188,-0.035895445266561264,0.41483983816314174,-0.07946706119696191,-0.058448160828997606,-0.6195962971111597,-1.9460007460355437,0.2350359276153424
56,-0.057153411194488545,-0.5610205764638485,0.12160647614864645,-0.7481464654662393,0.9738979219541287,-0.029083251541598645,2.0590094885873427,0.18847842362777228,4.405871491974494,0.032117223369144035,0.6511536569227311,-0.15329729602612424
57,-0.030358741085206163,3.0020637294493278,-0.07770922780500403,0.4622745752232216,1.8553431804984477,-0.03349618206783229,-0.738374750158022,-0.10196606294094183,0.6089158202115045,0.11559513498122789,0.5717754898791162,-0.14095144209532615
58,-0.05500903491054468,-0.5651892920416222,0.06530111150391495,-0.365828051390819,-0.13646382233588963,-0.03739108985797673,0.557887895826257,-0.07150747107271804,0.06410615956241342,0.5769204359953755,-0.14014744579330465,-0.06089044993802956
59,-0.053117704637456235,-0.44913900322794614,2.934812781150054e-17,-0.2921965395989711,0.0,-5.534996873485107e-18,0.0,0.0,-3.9581855495515027e-17,0.0,0.0,0.0
60,0.03462429188410803,2.16575466751783,0.029614612785423156,0.03543387338379983,0.8537790727233143,-0.03284573246687817,-0.8743587062081439,-0.10223882645020951,1.00108964546402,0.18589232370719325,-0.20712277423635506,-0.06163868350959308
61,-0.029660669729604378,-0.23677829997404695,-0.17075846890803448,-0.5641046970788358,0.3757623794501099,-0.03616808881187137,-0.7984196138684654,-0.10210962268266166,0.23902459866651835,-0.08797380737104676,0.7503763657272498,-0.16807490906450376
62,-0.055024622232228114,2.1550037243551707,-0.014795252286477753,-0.6749940417014092,-0.07497387923317828,-0.03739887967355702,-0.21033315458676938,-0.09798706543294057,-0.05621990045824469,-1.268380768061215,0.8074294232898472,-0.17724077031615687
